period,sector,weight_ew,weight_ew_prev,d_qoq,weight_ew_4q,d_yoy,avg_trailing,d_vs_avg,hist_percentile,hist_min,hist_max,weight_bench,active_weight,active_weight_prev,d_active_qoq,overweight_breadth,n_active_managers,n_index_managers,benchmark_name,net_flow,gross_flow,price_effect,n_buyers,n_sellers
2018-06-30,Real Estate,0.02944296228661016,0.029032919519230076,0.00041004276738008244,0.027611161936365047,0.0018318003502451122,0.028156188615041284,0.001286773671568875,0.9285714285714286,0.02011927875263429,0.03198893159393344,0.021365866313515496,0.008077095973094663,0.007656631845425772,0.0004204641276688917,0.2553191489361702,47,3,"Índice implícito (managers índice, ponderado por valor)",-3741153729.8858566,6211261932.471427,2775850729.885856,16,22
2018-06-30,Utilities,0.010688982504220425,0.01012382912009194,0.0005651533841284848,0.01061112945087063,7.785305334979606e-05,0.009263407639902663,0.001425574864317762,1.0,0.006161122603717003,0.010688982504220425,0.011247346375145387,-0.0005583638709249616,-0.0004596226664443717,-9.874120448058986e-05,0.2765957446808511,47,3,"Índice implícito (managers índice, ponderado por valor)",-194281959.0502487,6091333302.10135,1212057959.0502489,12,9
2018-09-30,Communication Services,0.05903299106541015,0.05960015114104354,-0.0005671600756333925,0.060759369702345065,-0.0017263786369349152,0.05873953253801576,0.0002934585273943885,0.3103448275862069,0.04955093215302272,0.06386235357441375,0.09043980365911006,-0.03140681259369991,-0.028067918240315542,-0.0033388943533843654,0.2765957446808511,47,3,"Índice implícito (managers índice, ponderado por valor)",8281982239.759557,33254292471.69748,23098204760.240444,53,43
2018-09-30,Consumer Discretionary,0.14826950439405662,0.15088045065132868,-0.0026109462572720676,0.1517182182150182,-0.0034487138209615964,0.1486440409672929,-0.00037453657323627265,0.3793103448275862,0.13918021311200737,0.1566496414275812,0.1770527822951053,-0.028783277901048676,-0.016209953898362023,-0.012573324002686653,0.2978723404255319,47,3,"Índice implícito (managers índice, ponderado por valor)",3903182345.913643,67402755006.586105,33900205654.086357,103,85
2018-09-30,Consumer Staples,0.052894988056792346,0.05176148788786305,0.0011335001689292967,0.05334593400534871,-0.0004509459485563666,0.05356316303963498,-0.0006681749828426342,0.10344827586206896,0.05176148788786305,0.1152949946693621,0.044076805982839466,0.00881818207395288,0.0013489799922201048,0.0074692020817327745,0.425531914893617,47,3,"Índice implícito (managers índice, ponderado por valor)",9288695668.23183,14195233550.937883,6785478331.76817,57,38
2018-09-30,Energy,0.05850091672866839,0.06274149215815836,-0.004240575429489968,0.062141503818990265,-0.0036405870903218757,0.06430991457668021,-0.005808997848011824,0.034482758620689655,0.05850091672866839,0.08498374345118218,0.051139906125220104,0.0073610106034482856,0.00506760619468128,0.0022934044087670052,0.2553191489361702,47,3,"Índice implícito (managers índice, ponderado por valor)",-1219054579.9131548,11643658209.552292,268216579.91315475,30,40
2018-09-30,Financials,0.19993296882491188,0.2048899132915443,-0.004956944466632418,0.21015262085020392,-0.010219652025292042,0.21017644305149935,-0.010243474226587473,0.3103448275862069,0.17987727905775533,0.21773389573973564,0.14416997497021242,0.05576299385469946,0.055513806165038454,0.0002491876896610068,0.6595744680851063,47,3,"Índice implícito (managers índice, ponderado por valor)",17572610546.058296,68300837442.71763,42098518453.9417,132,108
2018-09-30,Health Care,0.08686710713263314,0.09190936458147288,-0.005042257448839738,0.0960575769571039,-0.009190469824470762,0.09941619446025829,-0.01254908732762515,0.034482758620689655,0.08686710713263314,0.1367195180022354,0.1059103470919578,-0.019043239959324665,-0.01675459925535805,-0.0022886407039666157,0.19148936170212766,47,3,"Índice implícito (managers índice, ponderado por valor)",-1904389044.9900522,23383581113.66993,10381930044.990053,84,82
2018-09-30,Industrials,0.0977948594371799,0.09618187428474843,0.0016129851524314676,0.09371805936177346,0.0040768000754064365,0.09287481363269312,0.004920045804486781,1.0,0.08462403337590017,0.0977948594371799,0.09317197140960556,0.004622888027574337,-0.0024358494090430532,0.0070587374366173905,0.2978723404255319,47,3,"Índice implícito (managers índice, ponderado por valor)",-4923592150.890687,36142738432.66467,21159388150.890686,48,42
2018-09-30,Information Technology,0.21497545797477668,0.1969093623811052,0.018066095593671477,0.1890239952044533,0.025951462770323397,0.18661116069504274,0.02836429727973394,1.0,0.09948181123838598,0.21497545797477668,0.21127050895254584,0.003704949022230841,0.004557251786736521,-0.0008523027645056802,0.46808510638297873,47,3,"Índice implícito (managers índice, ponderado por valor)",31521185140.391933,64992689949.977264,111813253859.60806,87,77
2018-09-30,Materials,0.041635847094901444,0.044993958831904955,-0.0033581117370035107,0.044743692640133774,-0.0031078455452323295,0.047218259615193464,-0.00558241252029202,0.034482758620689655,0.041635847094901444,0.06195264355819085,0.05372396644907529,-0.012088119354173844,-0.010538055437767403,-0.0015500639164064411,0.2127659574468085,47,3,"Índice implícito (managers índice, ponderado por valor)",-16215943046.801863,26268734171.84327,5127767046.801864,24,33
2018-09-30,Real Estate,0.029758659470649682,0.02944296228661016,0.0003156971840395234,0.028360892574670987,0.0013977668959786957,0.02887559524627525,0.0008830642243744316,0.9310344827586207,0.02011927875263429,0.03198893159393344,0.020410564036883124,0.009348095433766558,0.008077095973094663,0.0012709994606718948,0.2978723404255319,47,3,"Índice implícito (managers índice, ponderado por valor)",-44932091.649933055,7032658132.821661,4716978091.649933,23,22
2018-09-30,Utilities,0.010336699820019758,0.010688982504220425,-0.00035228268420066725,0.009978136669958391,0.0003585631500613671,0.009570882177413961,0.0007658176426057969,0.9310344827586207,0.006161122603717003,0.010688982504220425,0.008633369027445072,0.0017033307925746859,-0.0005583638709249616,0.0022616946634996474,0.3829787234042553,47,3,"Índice implícito (managers índice, ponderado por valor)",2805973783.7074013,3560568805.4961157,585624216.2925988,8,8
2018-12-31,Communication Services,0.05934016954616757,0.05903299106541015,0.0003071784807574182,0.060603274898855045,-0.001263105352687477,0.05930521219006322,3.4957356104349524e-05,0.4,0.04955093215302272,0.06386235357441375,0.08901276866661229,-0.029672599120444718,-0.03140681259369991,0.0017342134732551903,0.23404255319148937,47,3,"Índice implícito (managers índice, ponderado por valor)",1138594771.7323864,14425621404.207388,-32361427771.732388,44,41
2018-12-31,Consumer Discretionary,0.14475279312139036,0.14826950439405662,-0.0035167112726662564,0.1503964824178623,-0.005643689296471938,0.14895793673914584,-0.00420514361775548,0.23333333333333334,0.13918021311200737,0.1566496414275812,0.17571087948285294,-0.030958086361462578,-0.028783277901048676,-0.0021748084604139017,0.2978723404255319,47,3,"Índice implícito (managers índice, ponderado por valor)",-9179662061.859257,54799131579.69165,-57581778938.14075,90,89
2018-12-31,Consumer Staples,0.05631305625105147,0.052894988056792346,0.003418068194259126,0.05246482463577609,0.00384823161527538,0.05348223053828081,0.002830825712770664,0.3,0.05176148788786305,0.1152949946693621,0.045415234495757864,0.010897821755293607,0.00881818207395288,0.002079639681340728,0.46808510638297873,47,3,"Índice implícito (managers índice, ponderado por valor)",-3772620375.587503,15181642384.861235,-11276850624.412497,54,51
2018-12-31,Energy,0.06066709793903124,0.05850091672866839,0.0021661812103628483,0.06148078433418412,-0.0008136863951528836,0.06302358547745915,-0.0023564875384279108,0.06666666666666667,0.05850091672866839,0.08498374345118218,0.05379499400769076,0.006872103931340474,0.0073610106034482856,-0.0004889066721078111,0.2978723404255319,47,3,"Índice implícito (managers índice, ponderado por valor)",458188451.7642182,15123696123.59233,-16048146451.76422,43,37
2018-12-31,Financials,0.194412287189925,0.19993296882491188,-0.005520681634986868,0.2078325355829564,-0.013420248393031381,0.20814012734927406,-0.013727840159349053,0.16666666666666666,0.17987727905775533,0.21773389573973564,0.14203502582720548,0.05237726136271953,0.05576299385469946,-0.0033857324919799314,0.6382978723404256,47,3,"Índice implícito (managers índice, ponderado por valor)",-5868870888.948721,40571678493.063446,-61915688111.05128,103,132
2018-12-31,Health Care,0.08866852696076916,0.08686710713263314,0.0018014198281360166,0.09507807389519522,-0.006409546934426066,0.09629285427816206,-0.007624327317392904,0.06666666666666667,0.08686710713263314,0.1367195180022354,0.10829420806278155,-0.01962568110201239,-0.019043239959324665,-0.0005824411426877257,0.23404255319148937,47,3,"Índice implícito (managers índice, ponderado por valor)",15058352310.184977,43408910428.06775,-24358458310.18498,78,77
2018-12-31,Industrials,0.0971775772238997,0.0977948594371799,-0.0006172822132801958,0.09650862673468343,0.0006689504892162801,0.09349126366997897,0.0036863135539207392,0.9666666666666667,0.08462403337590017,0.0977948594371799,0.09053359204340516,0.006643985180494541,0.004622888027574337,0.0020210971529202038,0.3191489361702128,47,3,"Índice implícito (managers índice, ponderado por valor)",225726551.03181046,14124026626.208431,-45736611551.03181,47,33
2018-12-31,Information Technology,0.2156016484998924,0.21497545797477668,0.0006261905251157274,0.19414018783477952,0.021461460665112897,0.19204141616359177,0.02356023233630064,1.0,0.09948181123838598,0.2156016484998924,0.21477160609012427,0.0008300424097681391,0.003704949022230841,-0.002874906612462702,0.44680851063829785,47,3,"Índice implícito (managers índice, ponderado por valor)",-7543216387.830881,48670234710.94881,-106389485612.16911,83,73
2018-12-31,Materials,0.04326717127795473,0.041635847094901444,0.0016313241830532843,0.04382725001212725,-0.00056007873417252,0.046408506663369285,-0.0031413353854145565,0.06666666666666667,0.041635847094901444,0.06195264355819085,0.05094700863184852,-0.007679837353893791,-0.012088119354173844,0.004408282000280053,0.23404255319148937,47,3,"Índice implícito (managers índice, ponderado por valor)",5757117758.93613,10025674095.848001,-21000504758.93613,31,26
2018-12-31,Real Estate,0.031343706598482464,0.029758659470649682,0.0015850471278327817,0.02811735973542926,0.0032263468630532033,0.028998024550659626,0.0023456820478228377,0.9666666666666667,0.02011927875263429,0.03198893159393344,0.020356517968979422,0.010987188629503042,0.009348095433766558,0.0016390931957364838,0.3191489361702128,47,3,"Índice implícito (managers índice, ponderado por valor)",899202795.0973332,3521134008.9145446,-6770614795.097333,25,9
2018-12-31,Utilities,0.0084559653914359,0.010336699820019758,-0.0018807344285838579,0.009550599918151367,-0.001094634526715467,0.009858842380015168,-0.0014028769885792679,0.5,0.006161122603717003,0.010688982504220425,0.009128164722741718,-0.0006721993313058179,0.0017033307925746859,-0.0023755301238805038,0.2553191489361702,47,3,"Índice implícito (managers índice, ponderado por valor)",-1868129085.4989111,6473319626.695279,-4786160914.501089,8,13
2019-03-31,Communication Services,0.05565432563910008,0.05934016954616757,-0.0036858439070674848,0.059129510371082945,-0.0034751847319828624,0.05986119961160035,-0.004206873972500268,0.16129032258064516,0.04955093215302272,0.06386235357441375,0.08910362679470495,-0.03344930115560486,-0.029672599120444718,-0.0037767020351601455,0.23404255319148937,47,3,"Índice implícito (managers índice, ponderado por valor)",-728207628.9117956,26729354115.21003,24264316628.911797,44,53
2019-03-31,Consumer Discretionary,0.14324062256732933,0.14475279312139036,-0.0015121705540610264,0.14953969567689349,-0.006299073109564152,0.14896912089097775,-0.005728498323648412,0.1935483870967742,0.13918021311200737,0.1566496414275812,0.16991288369225258,-0.02667226112492324,-0.030958086361462578,0.004285825236539337,0.3191489361702128,47,3,"Índice implícito (managers índice, ponderado por valor)",13706527569.872795,40878976981.42608,52866144430.127205,92,75
2019-03-31,Consumer Staples,0.053218283100636296,0.05631305625105147,-0.0030947731504151754,0.05312175669531776,9.652640531853524e-05,0.05375040273165504,-0.0005321196310187418,0.16129032258064516,0.05176148788786305,0.1152949946693621,0.041226187757372364,0.011992095343263932,0.010897821755293607,0.001094273587970325,0.48936170212765956,47,3,"Índice implícito (managers índice, ponderado por valor)",-1291772121.7747054,17405305778.7101,11922243121.774706,54,53
2019-03-31,Energy,0.05778261017250962,0.06066709793903124,-0.002884487766521615,0.06331485547406551,-0.0055322453015558895,0.06239966209146914,-0.004617051918959517,0.03225806451612903,0.05778261017250962,0.08498374345118218,0.05040259702870338,0.0073800131438062425,0.006872103931340474,0.000507909212465768,0.2765957446808511,47,3,"Índice implícito (managers índice, ponderado por valor)",44597445.77353048,13094910992.137537,15535472554.226469,40,38
2019-03-31,Financials,0.18826435685335313,0.194412287189925,-0.006147930336571877,0.20481389107018216,-0.01654953421682903,0.20522492628054778,-0.01696056942719465,0.06451612903225806,0.17987727905775533,0.21773389573973564,0.14249192992549983,0.0457724269278533,0.05237726136271953,-0.00660483443486623,0.574468085106383,47,3,"Índice implícito (managers índice, ponderado por valor)",-34507502392.14098,81573471850.45752,68269580392.14098,122,101
2019-03-31,Health Care,0.08575775087572306,0.08866852696076916,-0.002910776085046099,0.09390850938579816,-0.008150758510075101,0.0941967732283329,-0.008439022352609848,0.03225806451612903,0.08575775087572306,0.1367195180022354,0.1053082553933219,-0.01955050451759885,-0.01962568110201239,7.517658441354158e-05,0.23404255319148937,47,3,"Índice implícito (managers índice, ponderado por valor)",40381331.5504388,25478193025.848637,35675633668.44956,72,84
2019-03-31,Industrials,0.09765596046423909,0.0971775772238997,0.0004783832403393862,0.09675656348735238,0.0008993969768867072,0.09477156113702674,0.0028843993272123503,0.967741935483871,0.08462403337590017,0.0977948594371799,0.08657488861924055,0.011081071844998541,0.006643985180494541,0.004437086664504,0.3191489361702128,47,3,"Índice implícito (managers índice, ponderado por valor)",-1611638319.3483655,17714282974.895775,33155391319.348366,43,40
2019-03-31,Information Technology,0.24174044519594667,0.2156016484998924,0.02613879669605426,0.19662014552144177,0.0451202996745049,0.19644254246708823,0.04529790272885845,1.0,0.09948181123838598,0.24174044519594667,0.2319437130953577,0.009796732100588984,0.0008300424097681391,0.008966689690820845,0.5106382978723404,47,3,"Índice implícito (managers índice, ponderado por valor)",13625358975.79212,52180938526.86159,166274174024.2079,97,68
2019-03-31,Materials,0.03894929043606499,0.04326717127795473,-0.004317880841889742,0.043638323678543776,-0.004689033242478789,0.04553855242813149,-0.006589261992066504,0.03225806451612903,0.03894929043606499,0.06195264355819085,0.05349362290347717,-0.014544332467412185,-0.007679837353893791,-0.006864495113518394,0.19148936170212766,47,3,"Índice implícito (managers índice, ponderado por valor)",-16987120096.40176,25083647644.045395,21139196096.40176,30,33
2019-03-31,Real Estate,0.0285143934542553,0.031343706598482464,-0.002829313144227165,0.029032919519230076,-0.0005185260649747774,0.02902459523203738,-0.0005102017777820801,0.6451612903225806,0.02011927875263429,0.03198893159393344,0.021136206421372036,0.007378187032883263,0.010987188629503042,-0.0036090015966197785,0.2978723404255319,47,3,"Índice implícito (managers índice, ponderado por valor)",-762884245.5926262,9584557619.23812,2350855245.592626,19,22
2019-03-31,Utilities,0.009221961240842427,0.0084559653914359,0.0007659958494065262,0.01012382912009194,-0.0009018678792495141,0.009820663901133226,-0.000598702660290799,0.6451612903225806,0.006161122603717003,0.010688982504220425,0.008406088368697532,0.000815872872144895,-0.0006721993313058179,0.0014880722034507129,0.2978723404255319,47,3,"Índice implícito (managers índice, ponderado por valor)",6503219781.958041,6976006773.112581,2482176218.0419583,13,5
2019-06-30,Communication Services,0.055667698874664565,0.05565432563910008,1.3373235564481667e-05,0.05960015114104354,-0.003932452266378977,0.059421990162736964,-0.003754291288072399,0.1875,0.04955093215302272,0.06386235357441375,0.08862468310861613,-0.03295698423395156,-0.03344930115560486,0.0004923169216533019,0.23404255319148937,47,3,"Índice implícito (managers índice, ponderado por valor)",-1932787311.1801674,29331483240.592567,11261556311.180168,48,35
2019-06-30,Consumer Discretionary,0.14079518044696845,0.14324062256732933,-0.00244544212036088,0.15088045065132868,-0.01008527020436023,0.1485226427736479,-0.007727462326679452,0.125,0.13918021311200737,0.1566496414275812,0.17389515125645663,-0.03309997080948818,-0.02667226112492324,-0.006427709684564936,0.2765957446808511,47,3,"Índice implícito (managers índice, ponderado por valor)",5469608322.12478,40099164571.73869,27736546677.87522,91,86
2019-06-30,Consumer Staples,0.04998740629499244,0.053218283100636296,-0.0032308768056438578,0.05176148788786305,-0.0017740815928706105,0.05333101398852968,-0.00334360769353724,0.03125,0.04998740629499244,0.1152949946693621,0.03836371441359506,0.011623691881397377,0.011992095343263932,-0.0003684034618665552,0.48936170212765956,47,3,"Índice implícito (managers índice, ponderado por valor)",3584622206.213967,13879174421.840693,-2022450206.2139666,42,32
2019-06-30,Energy,0.05563169639025642,0.05778261017250962,-0.002150913782253204,0.06274149215815836,-0.007109795767901939,0.061431775790368195,-0.005800079400111777,0.03125,0.05563169639025642,0.08498374345118218,0.048739105534205504,0.006892590856050915,0.0073800131438062425,-0.00048742228775532775,0.2553191489361702,47,3,"Índice implícito (managers índice, ponderado por valor)",3644266670.1959934,19339546248.538486,2334610329.8040066,44,40
2019-06-30,Financials,0.19189820678959213,0.18826435685335313,0.0036338499362389975,0.2048899132915443,-0.012991706501952166,0.2025581311939326,-0.010659924404340465,0.09375,0.17987727905775533,0.21773389573973564,0.13936437811884492,0.05253382867074721,0.0457724269278533,0.006761401742893913,0.5957446808510638,47,3,"Índice implícito (managers índice, ponderado por valor)",16458971159.510359,62463812794.082565,24434985840.48964,114,101
2019-06-30,Health Care,0.08726156983017988,0.08575775087572306,0.0015038189544568231,0.09190936458147288,-0.004647794751292997,0.09198285555641382,-0.00472128572623394,0.09375,0.08575775087572306,0.1367195180022354,0.10452118488739333,-0.017259615057213448,-0.01955050451759885,0.0022908894603854008,0.2127659574468085,47,3,"Índice implícito (managers índice, ponderado por valor)",4022462762.0468044,33939289979.61053,16191806237.953196,88,67
2019-06-30,Industrials,0.1018305862968391,0.09765596046423909,0.004174625832600004,0.09618187428474843,0.005648712012090662,0.09581542402172777,0.006015162275111327,1.0,0.08462403337590017,0.1018305862968391,0.08936489086699183,0.012465695429847268,0.011081071844998541,0.0013846235848487265,0.2765957446808511,47,3,"Índice implícito (managers índice, ponderado por valor)",21566289351.735943,35874959270.085045,15158161648.264057,51,26
2019-06-30,Information Technology,0.24110283104424465,0.24174044519594667,-0.0006376141517020206,0.1969093623811052,0.044193468663139446,0.20410086559829527,0.037001965445949386,0.96875,0.09948181123838598,0.24174044519594667,0.23078866291494812,0.01031416812929653,0.009796732100588984,0.0005174360287075463,0.46808510638297873,47,3,"Índice implícito (managers índice, ponderado por valor)",30381901370.157444,89486836840.39998,62223289629.84255,94,72
2019-06-30,Materials,0.04184922856625731,0.03894929043606499,0.00289993813019232,0.044993958831904955,-0.003144730265647648,0.04394163095293738,-0.00209240238668007,0.09375,0.03894929043606499,0.06195264355819085,0.05603952392390027,-0.014190295357642962,-0.014544332467412185,0.000354037109769223,0.2127659574468085,47,3,"Índice implícito (managers índice, ponderado por valor)",13005214233.831203,21709780797.463272,5200958766.168797,30,33
2019-06-30,Real Estate,0.027163730228191203,0.0285143934542553,-0.0013506632260640965,0.02944296228661016,-0.0022792320584189563,0.02902275694696162,-0.001859026718770418,0.46875,0.02011927875263429,0.03198893159393344,0.021667243771708828,0.0054964864564823745,0.007378187032883263,-0.0018817005764008889,0.2127659574468085,47,3,"Índice implícito (managers índice, ponderado por valor)",319814081.19789815,4545790397.050794,3824893918.802102,16,22
2019-06-30,Utilities,0.006811865237813874,0.009221961240842427,-0.0024100960030285527,0.010688982504220425,-0.0038771172664065516,0.009870913014448856,-0.0030590477766349817,0.0625,0.006161122603717003,0.010688982504220425,0.008631461203339364,-0.0018195959655254905,0.000815872872144895,-0.0026354688376703855,0.2765957446808511,47,3,"Índice implícito (managers índice, ponderado por valor)",-6564036269.278278,10557723261.385422,2700724269.2782784,8,12
2019-09-30,Communication Services,0.05613296156120112,0.055667698874664565,0.0004652626865365578,0.05903299106541015,-0.002900029504209027,0.05872343640483362,-0.0025904748436324995,0.21212121212121213,0.04955093215302272,0.06386235357441375,0.08841314245424162,-0.032280180893040494,-0.03295698423395156,0.0006768033409110669,0.2553191489361702,47,3,"Índice implícito (managers índice, ponderado por valor)",-663272956.552789,24065789786.91064,6793136956.552789,34,46
2019-09-30,Consumer Discretionary,0.1440993337114279,0.14079518044696845,0.0033041532644594585,0.14826950439405662,-0.004170170682628704,0.14744911843635594,-0.003349784724928029,0.24242424242424243,0.13918021311200737,0.1566496414275812,0.17534318641502825,-0.031243852703600333,-0.03309997080948818,0.001856118105887844,0.2978723404255319,47,3,"Índice implícito (managers índice, ponderado por valor)",5080966409.003082,49509127182.792854,21149571590.996918,88,92
2019-09-30,Consumer Staples,0.047645450601440244,0.04998740629499244,-0.0023419556935521946,0.052894988056792346,-0.005249537455352102,0.05288846711597227,-0.005243016514532024,0.030303030303030304,0.047645450601440244,0.1152949946693621,0.0360271540844629,0.011618296516977343,0.011623691881397377,-5.395364420034132e-06,0.5106382978723404,47,3,"Índice implícito (managers índice, ponderado por valor)",4001823431.898139,13736342846.011114,-4735476431.898139,41,48
2019-09-30,Energy,0.05705140105394273,0.05563169639025642,0.001419704663686308,0.05850091672866839,-0.0014495156747256627,0.06028261962698299,-0.003231218573040262,0.06060606060606061,0.05563169639025642,0.08498374345118218,0.04933291421671258,0.00771848683723015,0.006892590856050915,0.0008258959811792352,0.2765957446808511,47,3,"Índice implícito (managers índice, ponderado por valor)",1391508585.5058892,17042761542.988544,5184200414.494111,42,32
2019-09-30,Financials,0.18522082415130114,0.19189820678959213,-0.006677382638290985,0.19993296882491188,-0.014712144673610733,0.2002745975565836,-0.015053773405282467,0.06060606060606061,0.17987727905775533,0.21773389573973564,0.1357403150043861,0.04948050914691504,0.05253382867074721,-0.003053319523832171,0.6382978723404256,47,3,"Índice implícito (managers índice, ponderado por valor)",3673488013.4502187,51047450732.065384,-6529631013.450219,109,115
2019-09-30,Health Care,0.08811704487706064,0.08726156983017988,0.0008554750468807576,0.08686710713263314,0.0012499377444274984,0.09068855995235943,-0.0025715150752987914,0.12121212121212122,0.08575775087572306,0.1367195180022354,0.10969456309703567,-0.021577518219975028,-0.017259615057213448,-0.00431790316276158,0.19148936170212766,47,3,"Índice implícito (managers índice, ponderado por valor)",1105370429.5172577,31821982105.02572,8667212570.482742,93,68
2019-09-30,Industrials,0.10338030918789885,0.1018305862968391,0.0015497228910597571,0.0977948594371799,0.0055854497507189516,0.09720301341133944,0.006177295776559413,1.0,0.08462403337590017,0.10338030918789885,0.08897190321731993,0.014408405970578922,0.012465695429847268,0.0019427105407316542,0.2978723404255319,47,3,"Índice implícito (managers índice, ponderado por valor)",-7742673462.581187,41890402434.995224,8796022462.581186,57,44
2019-09-30,Information Technology,0.24040728211907683,0.24110283104424465,-0.0006955489251678215,0.21497545797477668,0.025431824144300147,0.21126425920708003,0.029143022911996802,0.9393939393939394,0.09948181123838598,0.24174044519594667,0.22901809713495988,0.011389184984116951,0.01031416812929653,0.0010750168548204209,0.46808510638297873,47,3,"Índice implícito (managers índice, ponderado por valor)",-18417329760.36329,51322863301.39976,32269433760.36329,85,81
2019-09-30,Materials,0.04116986060860132,0.04184922856625731,-0.0006793679576559894,0.041635847094901444,-0.00046598648630012673,0.04286309531723603,-0.0016932347086347152,0.06060606060606061,0.03894929043606499,0.06195264355819085,0.05791403159286756,-0.01674417098426624,-0.014190295357642962,-0.002553875626623278,0.1702127659574468,47,3,"Índice implícito (managers índice, ponderado por valor)",-1807234977.8609815,14041284263.554962,4532402977.860982,30,32
2019-09-30,Real Estate,0.02986591665019715,0.027163730228191203,0.0027021864220059463,0.029758659470649682,0.00010725717954746666,0.028966827983439893,0.0008990886667572563,0.9090909090909091,0.02011927875263429,0.03198893159393344,0.020754245706758333,0.009111670943438815,0.0054964864564823745,0.003615184486956441,0.2553191489361702,47,3,"Índice implícito (managers índice, ponderado por valor)",9270173869.729853,14870992893.61209,-5525869.729853966,32,14
2019-09-30,Utilities,0.006909615477852085,0.006811865237813874,9.775024003821128e-05,0.010336699820019758,-0.003427084342167673,0.00939600498781676,-0.002486389509964675,0.12121212121212122,0.006161122603717003,0.010688982504220425,0.008790447076227175,-0.0018808315983750903,-0.0018195959655254905,-6.123563284959974e-05,0.2978723404255319,47,3,"Índice implícito (managers índice, ponderado por valor)",-37340914.262988485,4405364482.182105,899015914.2629884,9,12
2019-12-31,Communication Services,0.056436382407798566,0.05613296156120112,0.0003034208465974436,0.05934016954616757,-0.0029037871383690017,0.05814513538719063,-0.0017087529793920614,0.23529411764705882,0.04955093215302272,0.06386235357441375,0.0898206567076917,-0.03338427429989313,-0.032280180893040494,-0.0011040934068526354,0.23404255319148937,47,3,"Índice implícito (managers índice, ponderado por valor)",1180046712.0065706,31824055222.686844,25358993287.99343,41,47
2019-12-31,Consumer Discretionary,0.15062694035772126,0.1440993337114279,0.0065276066462933435,0.14475279312139036,0.0058741472363308955,0.14649675787340713,0.004130182484314127,0.6470588235294118,0.13918021311200737,0.1566496414275812,0.1784553341031496,-0.027828393745428337,-0.031243852703600333,0.0034154589581719963,0.3191489361702128,47,3,"Índice implícito (managers índice, ponderado por valor)",9854920681.803827,63061764682.676956,52910953318.196175,110,57
2019-12-31,Consumer Staples,0.04655849813540659,0.047645450601440244,-0.0010869524660336513,0.05631305625105147,-0.009754558115644879,0.052175906690483706,-0.0056174085550771136,0.029411764705882353,0.04655849813540659,0.1152949946693621,0.03591097337888106,0.010647524756525535,0.011618296516977343,-0.0009707717604518079,0.5106382978723404,47,3,"Índice implícito (managers índice, ponderado por valor)",4778781151.493497,26159916326.518265,3089536848.5065036,55,34
2019-12-31,Energy,0.05531463104194558,0.05705140105394273,-0.001736770011997145,0.06066709793903124,-0.005352466897085656,0.05964635678135205,-0.004331725739406468,0.029411764705882353,0.05531463104194558,0.08498374345118218,0.049277453921174615,0.006037177120770967,0.00771848683723015,-0.0016813097164591825,0.3191489361702128,47,3,"Índice implícito (managers índice, ponderado por valor)",2827135532.6655335,14397755733.352337,7913414467.334466,35,28
2019-12-31,Financials,0.18401445959362817,0.18522082415130114,-0.0012063645576729787,0.194412287189925,-0.010397827596296844,0.19715812296922075,-0.013143663375592585,0.058823529411764705,0.17987727905775533,0.21773389573973564,0.1381675918441586,0.045846867749469555,0.04948050914691504,-0.003633641397445486,0.5957446808510638,47,3,"Índice implícito (managers índice, ponderado por valor)",-1648426265.9312952,67341505242.97802,51786422265.9313,132,99
2019-12-31,Health Care,0.08736618126062012,0.08811704487706064,-0.0007508636164405141,0.08866852696076916,-0.0013023457001490324,0.08969599344235402,-0.0023298121817338924,0.11764705882352941,0.08575775087572306,0.1367195180022354,0.1020002037185605,-0.014634022457940377,-0.021577518219975028,0.006943495762034652,0.2553191489361702,47,3,"Índice implícito (managers índice, ponderado por valor)",14296828522.39652,38763710944.5545,18488530477.60348,79,84
2019-12-31,Industrials,0.10475674823217879,0.10338030918789885,0.001376439044279934,0.0971775772238997,0.007579171008279081,0.09841079463960511,0.006345953592573672,1.0,0.08462403337590017,0.10475674823217879,0.08911108838462416,0.01564565984755463,0.014408405970578922,0.001237253876975708,0.3191489361702128,47,3,"Índice implícito (managers índice, ponderado por valor)",-2636741230.713679,28078049956.90403,24305432230.71368,43,40
2019-12-31,Information Technology,0.23524680712960946,0.24040728211907683,-0.005160474989467367,0.2156016484998924,0.019645158629717052,0.21768717007140798,0.017559637058201488,0.9117647058823529,0.09948181123838598,0.24174044519594667,0.22967285701488344,0.005573950114726028,0.011389184984116951,-0.005815234869390923,0.44680851063829785,47,3,"Índice implícito (managers índice, ponderado por valor)",16619560045.045158,86767424627.14232,76397879954.95483,87,89
2019-12-31,Materials,0.04238941706726606,0.04116986060860132,0.0012195564586647417,0.04326717127795473,-0.0008777542106886693,0.04241636631329447,-2.6949246028411256e-05,0.14705882352941177,0.03894929043606499,0.06195264355819085,0.05891948592408747,-0.016530068856821407,-0.01674417098426624,0.0002141021274448332,0.1702127659574468,47,3,"Índice implícito (managers índice, ponderado por valor)",12352180498.997528,16531574162.497347,15055859501.002474,32,27
