period,sector,value_usd,share,share_prev,d_share,value_prev,d_value
2015-03-31,Consumer Discretionary,792621475000.0,0.12675451055499024,0.13468967006847254,-0.00793515951348231,787291540000.0,5329935000.0
2015-03-31,Consumer Staples,309158524000.0,0.04944003995541907,0.05253276047028958,-0.0030927205148705145,307065849000.0,2092675000.0
2015-03-31,ETF - Broad Equity,265593843000.0,0.04247325947847164,0.03437804072350812,0.008095218754963517,200947412000.0,64646431000.0
2015-03-31,ETF - Commodity,110902130000.0,0.017735256551881715,0.011626922354872275,0.00610833419700944,67961987000.0,42940143000.0
2015-03-31,ETF - Fixed Income,139814322000.0,0.022358839007847728,0.013443457983918812,0.008915381023928916,78580048000.0,61234274000.0
2015-03-31,ETF - International Equity,120510801000.0,0.019271856843576976,0.012107532185256415,0.007164324658320561,70771260000.0,49739541000.0
2015-03-31,ETF - Sector,223874307000.0,0.03580155106146048,0.025843684591347855,0.009957866470112629,151062173000.0,72812134000.0
2015-03-31,ETF - Thematic,18152057000.0,0.002902842243330947,0.0001750878456776466,0.0027277543976533007,1023428000.0,17128629000.0
2015-03-31,Energy,377650752000.0,0.06039318607975389,0.06402213125369641,-0.0036289451739425146,374223816000.0,3426936000.0
2015-03-31,Financials,958840169000.0,0.15333588624009856,0.16354053153854864,-0.010204645298450082,955931341000.0,2908828000.0
2015-03-31,Health Care,655149936000.0,0.10477032492440755,0.10872046355206004,-0.003950138627652491,635495663000.0,19654273000.0
2015-03-31,Industrials,470276032000.0,0.07520564373038584,0.08333458676365967,-0.008128943033273828,487109480000.0,-16833448000.0
2015-03-31,Information Technology,935157524000.0,0.14954860293992983,0.1462744953330538,0.00327410760687602,855007460000.0,80150064000.0
2015-03-31,Materials,266233617000.0,0.042575570913114265,0.04411911567062409,-0.0015435447575098266,257886195000.0,8347422000.0
2015-03-31,Real Estate,131796002000.0,0.021076564606850343,0.022119581093530582,-0.0010430164866802386,129293947000.0,2502055000.0
2015-03-31,Utilities,59787434000.0,0.009561092113999033,0.010200676692724557,-0.0006395845787255244,59625259000.0,162175000.0
2015-06-30,Communication Services,423671560000.0,0.06585968252936264,0.06679497275448194,-0.0009352902251193035,417682413000.0,5989147000.0
2015-06-30,Consumer Discretionary,799704894000.0,0.12431400973909508,0.12675451055499024,-0.0024405008158951552,792621475000.0,7083419000.0
2015-06-30,Consumer Staples,302653095000.0,0.047047379704290355,0.04944003995541907,-0.002392660251128713,309158524000.0,-6505429000.0
2015-06-30,ETF - Broad Equity,267137042000.0,0.0415264144186431,0.04247325947847164,-0.0009468450598285397,265593843000.0,1543199000.0
2015-06-30,ETF - Commodity,109729420000.0,0.017057422417806604,0.017735256551881715,-0.0006778341340751108,110902130000.0,-1172710000.0
2015-06-30,ETF - Fixed Income,140537170000.0,0.02184648268525522,0.022358839007847728,-0.0005123563225925068,139814322000.0,722848000.0
2015-06-30,ETF - International Equity,114326493000.0,0.017772036748644162,0.019271856843576976,-0.001499820094932814,120510801000.0,-6184308000.0
2015-06-30,ETF - Sector,222286602000.0,0.034554420028219,0.03580155106146048,-0.0012471310332414845,223874307000.0,-1587705000.0
2015-06-30,ETF - Thematic,19825548000.0,0.0030818785600115347,0.002902842243330947,0.0001790363166805876,18152057000.0,1673491000.0
2015-06-30,Energy,390788703000.0,0.06074804717985174,0.06039318607975389,0.00035486110009784466,377650752000.0,13137951000.0
2015-06-30,Financials,960701116000.0,0.14934084908924355,0.15333588624009856,-0.003995037150855002,958840169000.0,1860947000.0
2015-06-30,Health Care,639077011000.0,0.09934442863305244,0.10477032492440755,-0.005425896291355106,655149936000.0,-16072925000.0
2015-06-30,Industrials,484992474000.0,0.07539200971330284,0.07520564373038584,0.00018636598291700557,470276032000.0,14716442000.0
2015-06-30,Information Technology,1083278870000.0,0.16839554316312075,0.14954860293992983,0.018846940223190917,935157524000.0,148121346000.0
2015-06-30,Materials,288691244000.0,0.04487701199213553,0.042575570913114265,0.002301441079021263,266233617000.0,22457627000.0
2015-06-30,Real Estate,126705657000.0,0.019696375996289,0.021076564606850343,-0.001380188610561342,131796002000.0,-5090345000.0
2015-06-30,Utilities,58835741000.0,0.009146007401676443,0.009561092113999033,-0.0004150847123225894,59787434000.0,-951693000.0
2015-09-30,Communication Services,414445670000.0,0.06726514211168459,0.06585968252936264,0.0014054595823219523,423671560000.0,-9225890000.0
2015-09-30,Consumer Discretionary,740870755000.0,0.12024441375263026,0.12431400973909508,-0.004069595986464822,799704894000.0,-58834139000.0
2015-09-30,Consumer Staples,333444242000.0,0.05411849115097028,0.047047379704290355,0.007071111446679927,302653095000.0,30791147000.0
2015-09-30,ETF - Broad Equity,255240477000.0,0.04142590501201077,0.0415264144186431,-0.00010050940663232366,267137042000.0,-11896565000.0
2015-09-30,ETF - Commodity,114348820000.0,0.018558981754118558,0.017057422417806604,0.0015015593363119535,109729420000.0,4619400000.0
2015-09-30,ETF - Fixed Income,142438791000.0,0.023118025382751713,0.02184648268525522,0.0012715426974964916,140537170000.0,1901621000.0
2015-09-30,ETF - International Equity,103083976000.0,0.016730680996323317,0.017772036748644162,-0.0010413557523208453,114326493000.0,-11242517000.0
2015-09-30,ETF - Sector,204811951000.0,0.033241281034945745,0.034554420028219,-0.0013131389932732537,222286602000.0,-17474651000.0
2015-09-30,ETF - Thematic,17487068000.0,0.002838176869206263,0.0030818785600115347,-0.00024370169080527174,19825548000.0,-2338480000.0
2015-09-30,Energy,371389512000.0,0.060277064309706,0.06074804717985174,-0.000470982870145735,390788703000.0,-19399191000.0
2015-09-30,Financials,959316121000.0,0.1556984181041028,0.14934084908924355,0.006357569014859232,960701116000.0,-1384995000.0
2015-09-30,Health Care,618380481000.0,0.10036406203388945,0.09934442863305244,0.0010196334008370084,639077011000.0,-20696530000.0
2015-09-30,Industrials,448932509000.0,0.07286240682992326,0.07539200971330284,-0.0025296028833795836,484992474000.0,-36059965000.0
2015-09-30,Information Technology,995211397000.0,0.16152427422000368,0.16839554316312075,-0.00687126894311707,1083278870000.0,-88067473000.0
2015-09-30,Materials,261517302000.0,0.04244464294606899,0.04487701199213553,-0.002432369046066536,288691244000.0,-27173942000.0
2015-09-30,Real Estate,125065535000.0,0.02029832036862362,0.019696375996289,0.0006019443723346181,126705657000.0,-1640122000.0
2015-09-30,Utilities,55388981000.0,0.008989713123040706,0.009146007401676443,-0.00015629427863573728,58835741000.0,-3446760000.0
2015-12-31,Communication Services,459797544000.0,0.06888444579476524,0.06726514211168459,0.00161930368308065,414445670000.0,45351874000.0
2015-12-31,Consumer Discretionary,800930749000.0,0.1199912254530251,0.12024441375263026,-0.00025318829960516154,740870755000.0,60059994000.0
2015-12-31,Consumer Staples,332547088000.0,0.04982045284161637,0.05411849115097028,-0.0042980383093539146,333444242000.0,-897154000.0
2015-12-31,ETF - Broad Equity,272867541000.0,0.04087957750632392,0.04142590501201077,-0.0005463275056868527,255240477000.0,17627064000.0
2015-12-31,ETF - Commodity,119447302000.0,0.017894965528458658,0.018558981754118558,-0.0006640162256599004,114348820000.0,5098482000.0
2015-12-31,ETF - Fixed Income,144078926000.0,0.021585145674929904,0.023118025382751713,-0.001532879707821809,142438791000.0,1640135000.0
2015-12-31,ETF - International Equity,113741366000.0,0.01704013225622961,0.016730680996323317,0.0003094512599062932,103083976000.0,10657390000.0
2015-12-31,ETF - Sector,220527974000.0,0.03303833930707642,0.033241281034945745,-0.00020294172786932546,204811951000.0,15716023000.0
2015-12-31,ETF - Thematic,32339565000.0,0.004844943261090553,0.002838176869206263,0.00200676639188429,17487068000.0,14852497000.0
2015-12-31,Energy,400360507000.0,0.059979902030112255,0.060277064309706,-0.0002971622795937476,371389512000.0,28970995000.0
2015-12-31,Financials,1048146954000.0,0.15702785493295565,0.1556984181041028,0.0013294368288528646,959316121000.0,88830833000.0
2015-12-31,Health Care,664363036000.0,0.09953137014013208,0.10036406203388945,-0.0008326918937573702,618380481000.0,45982555000.0
2015-12-31,Industrials,502092873000.0,0.07522090917063803,0.07286240682992326,0.0023585023407147743,448932509000.0,53160364000.0
2015-12-31,Information Technology,1083339283000.0,0.16230018426795542,0.16152427422000368,0.0007759100479517445,995211397000.0,88127886000.0
2015-12-31,Materials,287057961000.0,0.04300551147454658,0.04244464294606899,0.0005608685284775872,261517302000.0,25540659000.0
2015-12-31,Real Estate,132430878000.0,0.019840096486344366,0.02029832036862362,-0.0004582238822792538,125065535000.0,7365343000.0
2015-12-31,Utilities,60841439000.0,0.009114943873799847,0.008989713123040706,0.0001252307507591411,55388981000.0,5452458000.0
2016-03-31,Communication Services,479746326000.0,0.07000406530983996,0.06888444579476524,0.0011196195150747212,459797544000.0,19948782000.0
2016-03-31,Consumer Discretionary,837616163000.0,0.12222404508675604,0.1199912254530251,0.0022328196337309397,800930749000.0,36685414000.0
2016-03-31,Consumer Staples,327156379000.0,0.04773830518515895,0.04982045284161637,-0.0020821476564574157,332547088000.0,-5390709000.0
2016-03-31,ETF - Broad Equity,274819681000.0,0.040101390786165994,0.04087957750632392,-0.0007781867201579265,272867541000.0,1952140000.0
2016-03-31,ETF - Commodity,122562910000.0,0.017884247343259566,0.017894965528458658,-1.0718185199092012e-05,119447302000.0,3115608000.0
2016-03-31,ETF - Fixed Income,148967489000.0,0.02173717496900407,0.021585145674929904,0.00015202929407416577,144078926000.0,4888563000.0
2016-03-31,ETF - International Equity,116167233000.0,0.01695099706880381,0.01704013225622961,-8.913518742580118e-05,113741366000.0,2425867000.0
2016-03-31,ETF - Sector,226374996000.0,0.03303239471707546,0.03303833930707642,-5.944590000958594e-06,220527974000.0,5847022000.0
2016-03-31,ETF - Thematic,34262549000.0,0.004999554114099859,0.004844943261090553,0.0001546108530093059,32339565000.0,1922984000.0
2016-03-31,Energy,383044245000.0,0.05589340218008953,0.059979902030112255,-0.004086499850022726,400360507000.0,-17316262000.0
2016-03-31,Financials,1093669358000.0,0.15958705052136812,0.15702785493295565,0.0025591955884124717,1048146954000.0,45522404000.0
2016-03-31,Health Care,676289253000.0,0.09868339676530402,0.09953137014013208,-0.0008479733748280593,664363036000.0,11926217000.0
2016-03-31,Industrials,495058842000.0,0.07223845109255041,0.07522090917063803,-0.002982458078087627,502092873000.0,-7034031000.0
2016-03-31,Information Technology,1141340178000.0,0.16654312504616528,0.16230018426795542,0.004242940778209858,1083339283000.0,58000895000.0
2016-03-31,Materials,299247427000.0,0.04366586107740108,0.04300551147454658,0.0006603496028545,287057961000.0,12189466000.0
2016-03-31,Real Estate,136841787000.0,0.0199678056403984,0.019840096486344366,0.00012770915405403357,132430878000.0,4410909000.0
2016-03-31,Utilities,59956126000.0,0.008748733096559439,0.009114943873799847,-0.00036621077724040794,60841439000.0,-885313000.0
2016-06-30,Communication Services,483646668000.0,0.06831619634284336,0.07000406530983996,-0.001687868966996603,479746326000.0,3900342000.0
2016-06-30,Consumer Discretionary,847426342000.0,0.11970090604691094,0.12222404508675604,-0.002523139039845093,837616163000.0,9810179000.0
2016-06-30,Consumer Staples,321829311000.0,0.04545912512966594,0.04773830518515895,-0.0022791800554930117,327156379000.0,-5327068000.0
2016-06-30,ETF - Broad Equity,288856886000.0,0.04080169480038333,0.040101390786165994,0.0007003040142173345,274819681000.0,14037205000.0
2016-06-30,ETF - Commodity,124755627000.0,0.01762201721403471,0.017884247343259566,-0.0002622301292248552,122562910000.0,2192717000.0
2016-06-30,ETF - Fixed Income,136992710000.0,0.019350533133205006,0.02173717496900407,-0.0023866418357990637,148967489000.0,-11974779000.0
2016-06-30,ETF - International Equity,124493297000.0,0.0175849625024604,0.01695099706880381,0.00063396543365659,116167233000.0,8326064000.0
2016-06-30,ETF - Sector,236430338000.0,0.033396325170615714,0.03303239471707546,0.0003639304535402524,226374996000.0,10055342000.0
2016-06-30,ETF - Thematic,45057903000.0,0.006364531695987599,0.004999554114099859,0.00136497758188774,34262549000.0,10795354000.0
2016-06-30,Energy,415157220000.0,0.05864190540576415,0.05589340218008953,0.002748503225674624,383044245000.0,32112975000.0
2016-06-30,Financials,1128043564000.0,0.1593387294906471,0.15958705052136812,-0.0002483210307210326,1093669358000.0,34374206000.0
2016-06-30,Health Care,710113677000.0,0.10030517853928533,0.09868339676530402,0.0016217817739813123,676289253000.0,33824424000.0
2016-06-30,Industrials,503859691000.0,0.07117133200140312,0.07223845109255041,-0.0010671190911472894,495058842000.0,8800849000.0
2016-06-30,Information Technology,1186861544000.0,0.16764690348631583,0.16654312504616528,0.0011037784401505546,1141340178000.0,45521366000.0
2016-06-30,Materials,311234641000.0,0.043962603797469704,0.04366586107740108,0.0002967427200686254,299247427000.0,11987214000.0
2016-06-30,Real Estate,152553460000.0,0.021548524606273316,0.0199678056403984,0.0015807189658749166,136841787000.0,15711673000.0
2016-06-30,Utilities,62218680000.0,0.008788530636734463,0.008748733096559439,3.9797540175023904e-05,59956126000.0,2262554000.0
2016-09-30,Communication Services,533390022000.0,0.07280275863127719,0.06831619634284336,0.004486562288433832,483646668000.0,49743354000.0
2016-09-30,Consumer Discretionary,854828062000.0,0.1166760503611904,0.11970090604691094,-0.0030248556857205428,847426342000.0,7401720000.0
2016-09-30,Consumer Staples,321313164000.0,0.043856247321671836,0.04545912512966594,-0.0016028778079941047,321829311000.0,-516147000.0
2016-09-30,ETF - Broad Equity,283924405000.0,0.03875303075456479,0.04080169480038333,-0.002048664045818535,288856886000.0,-4932481000.0
2016-09-30,ETF - Commodity,122042786000.0,0.016657700979353183,0.01762201721403471,-0.0009643162346815275,124755627000.0,-2712841000.0
2016-09-30,ETF - Fixed Income,138385017000.0,0.018888262950738494,0.019350533133205006,-0.0004622701824665114,136992710000.0,1392307000.0
2016-09-30,ETF - International Equity,123926087000.0,0.016914753984617392,0.0175849625024604,-0.0006702085178430066,124493297000.0,-567210000.0
2016-09-30,ETF - Sector,252929290000.0,0.034522486906682914,0.033396325170615714,0.0011261617360672008,236430338000.0,16498952000.0
2016-09-30,ETF - Thematic,48975042000.0,0.006684636034835055,0.006364531695987599,0.00032010433884745604,45057903000.0,3917139000.0
2016-09-30,Energy,401433648000.0,0.05479194543653666,0.05864190540576415,-0.00384995996922749,415157220000.0,-13723572000.0
2016-09-30,Financials,1166376860000.0,0.1591995528774383,0.1593387294906471,-0.00013917661320878016,1128043564000.0,38333296000.0
2016-09-30,Health Care,741151094000.0,0.10116020544116784,0.10030517853928533,0.000855026901882508,710113677000.0,31037417000.0
2016-09-30,Industrials,544971760000.0,0.07438355774893426,0.07117133200140312,0.003212225747531147,503859691000.0,41112069000.0
2016-09-30,Information Technology,1239284887000.0,0.1691508179424673,0.16764690348631583,0.0015039144561514728,1186861544000.0,52423343000.0
2016-09-30,Materials,329222085000.0,0.044935741205786604,0.043962603797469704,0.0009731374083169,311234641000.0,17987444000.0
2016-09-30,Real Estate,162147249000.0,0.022131585790467978,0.021548524606273316,0.0005830611841946623,152553460000.0,9593789000.0
2016-09-30,Utilities,62206933000.0,0.008490665632269799,0.008788530636734463,-0.00029786500446466434,62218680000.0,-11747000.0
2016-12-31,Communication Services,561973484000.0,0.07319724895571836,0.07280275863127719,0.0003944903244411657,533390022000.0,28583462000.0
2016-12-31,Consumer Discretionary,899961772000.0,0.11722034535656746,0.1166760503611904,0.0005442949953770593,854828062000.0,45133710000.0
2016-12-31,Consumer Staples,335228957000.0,0.04366369254300048,0.043856247321671836,-0.00019255477867135412,321313164000.0,13915793000.0
2016-12-31,ETF - Broad Equity,299664759000.0,0.039031442927969784,0.03875303075456479,0.00027841217340499047,283924405000.0,15740354000.0
2016-12-31,ETF - Commodity,131362363000.0,0.017109995154010585,0.016657700979353183,0.00045229417465740204,122042786000.0,9319577000.0
2016-12-31,ETF - Fixed Income,139641992000.0,0.018188419817146445,0.018888262950738494,-0.0006998431335920492,138385017000.0,1256975000.0
2016-12-31,ETF - International Equity,127214026000.0,0.016569672763744183,0.016914753984617392,-0.00034508122087320917,123926087000.0,3287939000.0
2016-12-31,ETF - Sector,261965155000.0,0.03412105591134678,0.034522486906682914,-0.0004014309953361342,252929290000.0,9035865000.0
2016-12-31,ETF - Thematic,53028735000.0,0.006907011857523539,0.006684636034835055,0.00022237582268848453,48975042000.0,4053693000.0
2016-12-31,Energy,424763296000.0,0.05532557248655434,0.05479194543653666,0.0005336270500176793,401433648000.0,23329648000.0
2016-12-31,Financials,1187600977000.0,0.15468545553925697,0.1591995528774383,-0.004514097338181339,1166376860000.0,21224117000.0
2016-12-31,Health Care,773086661000.0,0.10069481639379632,0.10116020544116784,-0.00046538904737152,741151094000.0,31935567000.0
2016-12-31,Industrials,564532292000.0,0.07353053462050228,0.07438355774893426,-0.0008530231284319817,544971760000.0,19560532000.0
2016-12-31,Information Technology,1319619127000.0,0.1718808671865143,0.1691508179424673,0.0027300492440469892,1239284887000.0,80334240000.0
2016-12-31,Materials,373869743000.0,0.048696668854542324,0.044935741205786604,0.00376092764875572,329222085000.0,44647658000.0
2016-12-31,Real Estate,156116032000.0,0.020334169468185965,0.022131585790467978,-0.0017974163222820132,162147249000.0,-6031217000.0
2016-12-31,Utilities,67892558000.0,0.00884303016361987,0.008490665632269799,0.0003523645313500707,62206933000.0,5685625000.0
2017-03-31,Communication Services,616899787000.0,0.07378573155062115,0.07319724895571836,0.000588482594902795,561973484000.0,54926303000.0
2017-03-31,Consumer Discretionary,1002103222000.0,0.11985888288936063,0.11722034535656746,0.002638537532793167,899961772000.0,102141450000.0
2017-03-31,Consumer Staples,371880117000.0,0.044479584950765406,0.04366369254300048,0.0008158924077649246,335228957000.0,36651160000.0
2017-03-31,ETF - Broad Equity,306078071000.0,0.03660917843749873,0.039031442927969784,-0.002422264490471053,299664759000.0,6413312000.0
2017-03-31,ETF - Commodity,132813520000.0,0.015885469470932164,0.017109995154010585,-0.0012245256830784208,131362363000.0,1451157000.0
2017-03-31,ETF - Fixed Income,168747023000.0,0.02018337953980278,0.018188419817146445,0.001994959722656335,139641992000.0,29105031000.0
2017-03-31,ETF - International Equity,133258510000.0,0.015938693533210386,0.016569672763744183,-0.0006309792305337972,127214026000.0,6044484000.0
2017-03-31,ETF - Sector,288621805000.0,0.03452128120670874,0.03412105591134678,0.00040022529536196116,261965155000.0,26656650000.0
2017-03-31,ETF - Thematic,62296908000.0,0.007451166343362254,0.006907011857523539,0.0005441544858387146,53028735000.0,9268173000.0
2017-03-31,Energy,439416307000.0,0.0525574077840739,0.05532557248655434,-0.0027681647024804384,424763296000.0,14653011000.0
2017-03-31,Financials,1246481536000.0,0.1490883186155192,0.15468545553925697,-0.005597136923737783,1187600977000.0,58880559000.0
2017-03-31,Health Care,822577669000.0,0.0983863122396729,0.10069481639379632,-0.0023085041541234252,773086661000.0,49491008000.0
2017-03-31,Industrials,641103281000.0,0.07668064665434621,0.07353053462050228,0.0031501120338439242,564532292000.0,76570989000.0
2017-03-31,Information Technology,1429172652000.0,0.1709395137786963,0.1718808671865143,-0.0009413534078180075,1319619127000.0,109553525000.0
2017-03-31,Materials,451497191000.0,0.05400236996837466,0.048696668854542324,0.005305701113832335,373869743000.0,77627448000.0
2017-03-31,Real Estate,179745187000.0,0.021498840484278203,0.020334169468185965,0.0011646710160922377,156116032000.0,23629155000.0
2017-03-31,Utilities,67999370000.0,0.008133222552776407,0.00884303016361987,-0.0007098076108434624,67892558000.0,106812000.0
2017-06-30,Communication Services,625957745000.0,0.07238334679009192,0.07378573155062115,-0.0014023847605292294,616899787000.0,9057958000.0
2017-06-30,Consumer Discretionary,1054679542000.0,0.12195908693645338,0.11985888288936063,0.0021002040470927547,1002103222000.0,52576320000.0
2017-06-30,Consumer Staples,395136388000.0,0.045692052587332894,0.044479584950765406,0.001212467636567488,371880117000.0,23256271000.0
2017-06-30,ETF - Broad Equity,310900806000.0,0.03595137377526512,0.03660917843749873,-0.0006578046622336131,306078071000.0,4822735000.0
2017-06-30,ETF - Commodity,132137952000.0,0.015279924691639562,0.015885469470932164,-0.0006055447792926022,132813520000.0,-675568000.0
2017-06-30,ETF - Fixed Income,169444549000.0,0.019593916122817082,0.02018337953980278,-0.0005894634169856978,168747023000.0,697526000.0
2017-06-30,ETF - International Equity,135901053000.0,0.015715075221950744,0.015938693533210386,-0.0002236183112596414,133258510000.0,2642543000.0
2017-06-30,ETF - Sector,304860195000.0,0.035252860745704245,0.03452128120670874,0.000731579538995504,288621805000.0,16238390000.0
2017-06-30,ETF - Thematic,64805585000.0,0.00749386866838716,0.007451166343362254,4.270232502490579e-05,62296908000.0,2508677000.0
2017-06-30,Energy,456145740000.0,0.05274693946832322,0.0525574077840739,0.00018953168424931666,439416307000.0,16729433000.0
2017-06-30,Financials,1300247425000.0,0.15035561270465475,0.1490883186155192,0.0012672940891355622,1246481536000.0,53765889000.0
2017-06-30,Health Care,837872559000.0,0.09688836105702112,0.0983863122396729,-0.00149795118265178,822577669000.0,15294890000.0
2017-06-30,Industrials,634903050000.0,0.07341774746510576,0.07668064665434621,-0.0032628991892404424,641103281000.0,-6200231000.0
2017-06-30,Information Technology,1526491874000.0,0.17651765086475493,0.1709395137786963,0.005578137086058643,1429172652000.0,97319222000.0
2017-06-30,Materials,447003644000.0,0.05168978263874152,0.05400236996837466,-0.002312587329633138,451497191000.0,-4493547000.0
2017-06-30,Real Estate,174241118000.0,0.020148572918907374,0.021498840484278203,-0.0013502675653708288,179745187000.0,-5504069000.0
2017-06-30,Utilities,77085124000.0,0.008913827342849217,0.008133222552776407,0.00078060479007281,67999370000.0,9085754000.0
2017-09-30,Communication Services,648687836000.0,0.07118329697217879,0.07238334679009192,-0.0012000498179131347,625957745000.0,22730091000.0
2017-09-30,Consumer Discretionary,1145650313000.0,0.1257171199007169,0.12195908693645338,0.0037580329642635246,1054679542000.0,90970771000.0
2017-09-30,Consumer Staples,412784363000.0,0.04529659763328852,0.045692052587332894,-0.0003954549540443747,395136388000.0,17647975000.0
2017-09-30,ETF - Broad Equity,326845070000.0,0.03586611061672901,0.03595137377526512,-8.526315853610994e-05,310900806000.0,15944264000.0
2017-09-30,ETF - Commodity,138709123000.0,0.015221146670706918,0.015279924691639562,-5.877802093264342e-05,132137952000.0,6571171000.0
2017-09-30,ETF - Fixed Income,168781349000.0,0.01852110094019391,0.019593916122817082,-0.0010728151826231713,169444549000.0,-663200000.0
2017-09-30,ETF - International Equity,143234147000.0,0.01571769695163162,0.015715075221950744,2.6217296808760115e-06,135901053000.0,7333094000.0
2017-09-30,ETF - Sector,323162003000.0,0.035461951886628464,0.035252860745704245,0.00020909114092421827,304860195000.0,18301808000.0
2017-09-30,ETF - Thematic,67894293000.0,0.007450331813120541,0.00749386866838716,-4.353685526661908e-05,64805585000.0,3088708000.0
2017-09-30,Energy,448333129000.0,0.04919751611324055,0.05274693946832322,-0.0035494233550826676,456145740000.0,-7812611000.0
2017-09-30,Financials,1362858381000.0,0.14955229230742936,0.15035561270465475,-0.0008033203972253877,1300247425000.0,62610956000.0
2017-09-30,Health Care,897002280000.0,0.09843190536096545,0.09688836105702112,0.0015435443039443358,837872559000.0,59129721000.0
2017-09-30,Industrials,705188364000.0,0.0773833421102364,0.07341774746510576,0.003965594645130632,634903050000.0,70285314000.0
2017-09-30,Information Technology,1638039709000.0,0.17974911904771454,0.17651765086475493,0.003231468182959607,1526491874000.0,111547835000.0
2017-09-30,Materials,421344163000.0,0.04623590118055352,0.05168978263874152,-0.005453881458188002,447003644000.0,-25659481000.0
2017-09-30,Real Estate,181462321000.0,0.01991263835723264,0.020148572918907374,-0.00023593456167473464,174241118000.0,7221203000.0
2017-09-30,Utilities,82945198000.0,0.009101932137432852,0.008913827342849217,0.0001881047945836347,77085124000.0,5860074000.0
2017-12-31,Communication Services,695613931000.0,0.07073703045724083,0.07118329697217879,-0.0004462665149379541,648687836000.0,46926095000.0
2017-12-31,Consumer Discretionary,1322760856000.0,0.13451164617132713,0.1257171199007169,0.008794526270610226,1145650313000.0,177110543000.0
2017-12-31,Consumer Staples,443669927000.0,0.04511682664843125,0.04529659763328852,-0.0001797709848572679,412784363000.0,30885564000.0
2017-12-31,ETF - Broad Equity,353428991000.0,0.03594021940431624,0.03586611061672901,7.410878758723483e-05,326845070000.0,26583921000.0
2017-12-31,ETF - Commodity,141608402000.0,0.014400168540148464,0.015221146670706918,-0.0008209781305584547,138709123000.0,2899279000.0
2017-12-31,ETF - Fixed Income,164731832000.0,0.016751591792748443,0.01852110094019391,-0.001769509147445468,168781349000.0,-4049517000.0
2017-12-31,ETF - International Equity,158070008000.0,0.01607415043312625,0.01571769695163162,0.0003564534814946285,143234147000.0,14835861000.0
2017-12-31,ETF - Sector,336276165000.0,0.03419594730003926,0.035461951886628464,-0.001266004586589202,323162003000.0,13114162000.0
2017-12-31,ETF - Thematic,72912252000.0,0.007414452127224604,0.007450331813120541,-3.587968589593635e-05,67894293000.0,5017959000.0
2017-12-31,Energy,504319784000.0,0.05128431494997923,0.04919751611324055,0.002086798836738679,448333129000.0,55986655000.0
2017-12-31,Financials,1418588592000.0,0.1442563755075204,0.14955229230742936,-0.005295916799908956,1362858381000.0,55730211000.0
2017-12-31,Health Care,949358007000.0,0.096540283716636,0.09843190536096545,-0.001891621644329447,897002280000.0,52355727000.0
2017-12-31,Industrials,773385432000.0,0.07864561996325281,0.0773833421102364,0.0012622778530164136,705188364000.0,68197068000.0
2017-12-31,Information Technology,1787607786000.0,0.1817819637713421,0.17974911904771454,0.0020328447236275526,1638039709000.0,149568077000.0
2017-12-31,Materials,450106067000.0,0.04577131818593191,0.04623590118055352,-0.00046458299462161234,421344163000.0,28761904000.0
2017-12-31,Real Estate,183086029000.0,0.018618031400047218,0.01991263835723264,-0.0012946069571854214,181462321000.0,1623708000.0
2017-12-31,Utilities,78277648000.0,0.00796005963068784,0.009101932137432852,-0.001141872506745011,82945198000.0,-4667550000.0
2018-03-31,Communication Services,699027157000.0,0.07092366567600697,0.07073703045724083,0.00018663521876613465,695613931000.0,3413226000.0
2018-03-31,Consumer Discretionary,1338981999000.0,0.13585382297710574,0.13451164617132713,0.001342176805778611,1322760856000.0,16221143000.0
2018-03-31,Consumer Staples,434701871000.0,0.04410508212564152,0.04511682664843125,-0.00101174452278973,443669927000.0,-8968056000.0
2018-03-31,ETF - Broad Equity,347900275000.0,0.035298146210206376,0.03594021940431624,-0.000642073194109867,353428991000.0,-5528716000.0
2018-03-31,ETF - Commodity,138367327000.0,0.014038822300906304,0.014400168540148464,-0.0003613462392421593,141608402000.0,-3241075000.0
2018-03-31,ETF - Fixed Income,160796812000.0,0.016314529731576287,0.016751591792748443,-0.0004370620611721561,164731832000.0,-3935020000.0
2018-03-31,ETF - International Equity,161243807000.0,0.016359882081082855,0.01607415043312625,0.0002857316479566059,158070008000.0,3173799000.0
2018-03-31,ETF - Sector,331576198000.0,0.03364189670970607,0.03419594730003926,-0.0005540505903331924,336276165000.0,-4699967000.0
2018-03-31,ETF - Thematic,71113280000.0,0.007215191062804835,0.007414452127224604,-0.00019926106441976905,72912252000.0,-1798972000.0
2018-03-31,Energy,497336390000.0,0.05046001360555469,0.05128431494997923,-0.000824301344424544,504319784000.0,-6983394000.0
2018-03-31,Financials,1416962526000.0,0.14376576855862316,0.1442563755075204,-0.0004906069488972431,1418588592000.0,-1626066000.0
2018-03-31,Health Care,949210149000.0,0.09630736458490519,0.096540283716636,-0.0002329191317308188,949358007000.0,-147858000.0
2018-03-31,Industrials,802422145000.0,0.08141417593451865,0.07864561996325281,0.0027685559712658375,773385432000.0,29036713000.0
2018-03-31,Information Technology,1773534078000.0,0.17994370712707125,0.1817819637713421,-0.0018382566442708415,1787607786000.0,-14073708000.0
2018-03-31,Materials,458043361000.0,0.046473322066768526,0.04577131818593191,0.0007020038808366186,450106067000.0,7937294000.0
2018-03-31,Real Estate,186364688000.0,0.018908659975745902,0.018618031400047218,0.0002906285756986843,183086029000.0,3278659000.0
